FECHA_CORTE;FECHA_MUESTRA;CUENTA;ESTACION;UNIDAD_MEDIDA;TIPO_ESTACION;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;CAUDAL07H;PROMEDIO24H;MAXIMA24H;PRECIP24H
20220906;20220904;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;22.64;0
20220906;20220904;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;22.64;0
20220906;20220904;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
20220906;20220904;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Piura ;Lancones;200604;0;-4.3;0;0
20220906;20220904;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Piura ;Lancones;200604;396.4;0;400.7;0
20220906;20220904;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Piura ;Lancones;200604;103.62;0;103.7;0
20220906;20220904;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;20.79;0;0
20220906;20220904;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;5.9;5.9;5.9;0
20220906;20220904;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;20.79;0;0
20220906;20220904;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;14;16.08;18;0
20220906;20220904;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;7.2;8;8.8;0
20220906;20220903;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;200104;20.88;20.91;0;0
20220906;20220903;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220903;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;200104;30.57;0;30.62;0
20220906;20220903;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220903;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;200114;0;0;0;0
20220906;20220903;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;Piura ;Chulucanas;200401;0;0;0;0
20220906;20220903;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;20.8;20.8;0;0
20220906;20220903;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;5;5;5;0
20220906;20220903;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Piura ;Sullana;200601;36.9;0;36.97;0
20220906;20220903;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;200101;0;25.32;0;0
20220906;20220903;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Piura ;Sullana;200601;33.3;33.5;34.1;0
20220906;20220903;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;70.58;0;0
20220906;20220903;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;3.84;0;0
20220906;20220903;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;0.38;0.38;0.38;0
20220906;20220903;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;49;49;49;0
20220906;20220903;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;12.36;12.36;2.36;0
20220906;20220903;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23.64;0
20220906;20220903;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23.64;0
20220906;20220903;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
20220906;20220903;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Piura ;Lancones;200604;0;-3.2;0;0
20220906;20220903;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Piura ;Lancones;200604;400.7;0;403.9;0
20220906;20220903;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Piura ;Lancones;200604;103.7;0;103.76;0
20220906;20220903;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;33.54;0;0
20220906;20220903;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;5.9;5.9;5.9;0
20220906;20220903;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;33.54;0;0
20220906;20220903;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;19;22.08;27;0
20220906;20220903;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;9.1;10;11.1;0
20220906;20220902;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;200104;20.92;21.08;0;0
20220906;20220902;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220902;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;200104;30.6;0;30.6;0
20220906;20220902;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220902;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;200114;0;0;0;0
20220906;20220902;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;Piura ;Chulucanas;200401;0;0;0;0
20220906;20220902;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;20.8;20.8;0;0
20220906;20220902;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;5;5;5;0
20220906;20220902;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Piura ;Sullana;200601;36.97;0;36.98;0
20220906;20220902;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;200101;0;25.1;0;0
20220906;20220902;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Piura ;Sullana;200601;33.8;33.94;34.9;0
20220906;20220902;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;71.92;0;0
20220906;20220902;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;3.85;0;0
20220906;20220902;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;0.38;0.38;0.38;0
20220906;20220902;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;49;50.33;51;0
20220906;20220902;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;12.36;12.36;12.36;0
20220906;20220902;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23.64;0
20220906;20220902;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23.64;0
20220906;20220902;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
20220906;20220902;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Piura ;Lancones;200604;0;-2.2;0;0
20220906;20220902;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Piura ;Lancones;200604;406.1;0;406.1;0
20220906;20220902;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Piura ;Lancones;200604;103.8;0;103.8;0
20220906;20220902;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;46.46;0;0
20220906;20220902;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;5.9;5.9;5.9;0
20220906;20220902;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;46.46;0;0
20220906;20220902;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;28;35.67;43;0
20220906;20220902;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;11.1;12.1;13.4;0
20220906;20220901;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;200104;21.13;22.55;0;0
20220906;20220901;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220901;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;200104;30.49;0;30.48;0
20220906;20220901;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220901;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;200114;0;0;0;0
20220906;20220901;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;Piura ;Chulucanas;200401;0;0;0;0
20220906;20220901;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;20.8;20.73;0;0
20220906;20220901;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;5;6.08;9;0
20220906;20220901;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Piura ;Sullana;200601;36.96;0;36.98;0
20220906;20220901;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;200101;0;25.7;0;0
20220906;20220901;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Piura ;Sullana;200601;34.9;34.33;36;0
20220906;20220901;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;71.27;0;0
20220906;20220901;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;3.43;0;0
20220906;20220901;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;0.38;0.38;0.38;0
20220906;20220901;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;51;51;51;0
20220906;20220901;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;12.36;11.45;12.36;0
20220906;20220901;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23.64;0
20220906;20220901;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23.64;0
20220906;20220901;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
20220906;20220901;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Piura ;Lancones;200604;0;1.1;0;0
20220906;20220901;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Piura ;Lancones;200604;406.1;0;406.1;0
20220906;20220901;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Piura ;Lancones;200604;103.8;0;103.8;0
20220906;20220901;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;84;0;0
20220906;20220901;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;6.1;6.82;8.9;0
20220906;20220901;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;84;0;0
20220906;20220901;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;47;75.92;116;0
20220906;20220901;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;14.4;15.85;17.1;0
20220906;20220831;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;200104;23.03;23.03;0;0
20220906;20220831;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220831;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;200104;30.38;0;30.48;0
20220906;20220831;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220831;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;200114;0;0;0;0
20220906;20220831;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;Piura ;Chulucanas;200401;0;0;0;0
20220906;20220831;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;20.4;20.4;0;0
20220906;20220831;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;5;7.25;15;0
20220906;20220831;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Piura ;Sullana;200601;36.98;0;36.99;0
20220906;20220831;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;200101;0;25.43;0;0
20220906;20220831;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Piura ;Sullana;200601;33.6;33.77;34.1;0
20220906;20220831;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;68.15;0;0
20220906;20220831;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;3.43;0;0
20220906;20220831;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;0.38;0.38;0.38;0
20220906;20220831;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;51;51;51;0
20220906;20220831;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;8;8.25;11;0
20220906;20220831;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5.08;28;0
20220906;20220831;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5.08;28;0
20220906;20220831;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
20220906;20220831;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Piura ;Lancones;200604;0;-3.2;0;0
20220906;20220831;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Piura ;Lancones;200604;405;0;408.2;0
20220906;20220831;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Piura ;Lancones;200604;103.78;0;103.84;0
20220906;20220831;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;31.11;0;0
20220906;20220831;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;9.4;6;9.4;0
20220906;20220831;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;31.11;0;0
20220906;20220831;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;97;50.67;97;0
20220906;20220831;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;18.3;18.28;23.4;0
20220906;20220830;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;200104;23.03;22.99;0;0
20220906;20220830;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220830;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;200104;30.48;0;30.48;0
20220906;20220830;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220830;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;200114;0;0;0;0
20220906;20220830;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;Piura ;Chulucanas;200401;0;0;0;0
20220906;20220830;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;20.4;20.4;0;0
20220906;20220830;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;15;6.25;15;0
20220906;20220830;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Piura ;Sullana;200601;36.98;0;36.99;0
20220906;20220830;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;200101;0;26.39;0;0
20220906;20220830;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Piura ;Sullana;200601;33.6;34.82;37.6;0
20220906;20220830;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;71.86;0;0
20220906;20220830;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;3.44;0;0
20220906;20220830;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;0.38;0.38;0.38;0
20220906;20220830;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;51;51.54;54;0
20220906;20220830;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;11;11.5;13;0
20220906;20220830;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;25;0
20220906;20220830;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;25;0
20220906;20220830;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
20220906;20220830;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Piura ;Lancones;200604;0;-4.9;0;0
20220906;20220830;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Piura ;Lancones;200604;408.2;0;413.1;0
20220906;20220830;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Piura ;Lancones;200604;103.84;0;103.93;0
20220906;20220830;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;15.15;0;0
20220906;20220830;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;5.9;5.9;5.9;0
20220906;20220830;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;15.15;0;0
20220906;20220830;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;12;12.92;13;0
20220906;20220830;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;8.8;10;11.5;0
20220906;20220829;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;200104;22.98;24.79;0;0
20220906;20220829;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220829;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;200104;30.48;0;30.49;0
20220906;20220829;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220829;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;200114;0;0;0;0
20220906;20220829;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;Piura ;Chulucanas;200401;0;0;0;0
20220906;20220829;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;20.4;16.8;0;0
20220906;20220829;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;5;5.83;10;0
20220906;20220829;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Piura ;Sullana;200601;36.99;0;36.99;0
20220906;20220829;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;200101;0;28.84;0;0
20220906;20220829;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Piura ;Sullana;200601;37.6;39.49;41.3;0
20220906;20220829;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;77.81;0;0
20220906;20220829;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;3.46;0;0
20220906;20220829;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;0.38;0.38;0.38;0
20220906;20220829;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;54;55.96;59;0
20220906;20220829;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;13;13;13;0
20220906;20220829;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23;0
20220906;20220829;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23;0
20220906;20220829;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
20220906;20220829;RESERVORIO POECHOS;INCREMENTO VOL;mmc;PRESA;Piura;Piura ;Lancones;200604;0;-3.9;0;0
20220906;20220829;RESERVORIO POECHOS;VOLUMEN;mmc;PRESA;Piura;Piura ;Lancones;200604;413.1;0;417;0
20220906;20220829;RESERVORIO POECHOS;COTA REPRESA;msnm;PRESA;Piura;Piura ;Lancones;200604;103.93;0;104;0
20220906;20220829;RESERVORIO POECHOS;ENTRADA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;32.66;0;0
20220906;20220829;RIO QUIROZ;PARAJE GRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;5.9;5.9;5.9;0
20220906;20220829;RIO CHIRA;ARDILLA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;32.66;0;0
20220906;20220829;RIO CHIRA;EL CIRUELO;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;13;13;13;0
20220906;20220829;RIO MACARA;PUENTE INTERNACIONAL;m3/s;HIDROLOGICA;Piura;Piura ;Suyo;200210;11.5;7.52;12;0
20220906;20220828;PRESA EJIDOS;CANAL PRINCIPAL;m3/s;HIDROMETRICA;Piura;Piura ;Castilla;200104;25;25;0;0
20220906;20220828;PRESA EJIDOS;PTE. SANCHEZ CERRO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220828;PRESA EJIDOS;COTE EMBALSE;msnm;PRESA;Piura;Piura ;Castilla;200104;30.32;0;30.32;0
20220906;20220828;RIO PIURA;EL PAPAYO;m3/s;HIDROLOGICA;Piura;Piura ;Castilla;200104;0;0;0;0
20220906;20220828;RIO PIURA;TAMBOGRANDE;m3/s;HIDROLOGICA;Piura;Piura ;Tambo Grande;200114;0;0;0;0
20220906;20220828;RIO PIURA;PTE. NACARA;m3/s;HIDROMETRICA;Piura;Piura ;Chulucanas;200401;0;0;0;0
20220906;20220828;PRESA SULLANA;CANAL NORTE;m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;16.8;16.8;0;0
20220906;20220828;PRESA SULLANA;RIO CHIRA(SULLANA);m3/s;HIDROLOGICA;Piura;Piura ;Sullana;200601;10;6.04;10;0
20220906;20220828;PRESA SULLANA;COTA EMBALSE;msnm;PRESA;Piura;Piura ;Sullana;200601;36.82;0;36.82;0
20220906;20220828;PUNTOS DE CONTROL CD;CURUMUY;m3/s;HIDROMETRICA;Piura;Piura ;Piura;200101;0;28.84;0;0
20220906;20220828;PUNTOS DE CONTROL CD;CHECK(KM 29+900);m3/s;HIDROMETRICA;Piura;Piura ;Sullana;200601;41.3;40.36;41.3;0
20220906;20220828;SALIDA DE RESERVERIO;TOTAL SALIDA;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;80.86;0;0
20220906;20220828;SALIDA DE RESERVERIO;EVAPORACION;m3/s;PRESA;Piura;Piura ;Lancones;200604;0;3.47;0;0
20220906;20220828;SALIDA DE RESERVERIO;C. HUAYPIRA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;0.38;0.38;0.38;0
20220906;20220828;SALIDA DE RESERVERIO;C. DERIVACION;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;59;59;59;0
20220906;20220828;SALIDA DE RESERVERIO;C. MIGUEL CHECA;m3/s;HIDROMETRICA;Piura;Piura ;Lancones;200604;13;13;13;0
20220906;20220828;SALIDA DE RESERVERIO;TOTAL RIO CHIRA;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23;0
20220906;20220828;SALIDA DE RESERVERIO;RIO CHIRA - TUNEL;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;5;23;0
20220906;20220828;SALIDA DE RESERVERIO;RIO CHIRA - ALIVIADERO;m3/s;HIDROLOGICA;Piura;Piura ;Lancones;200604;0;0;0;0
